,Titre,Language,genre,Directors,Liste acteurs,startYear,averageRating,Poster,weighted_rating
1884,Palmetto,en,Crime,Volker Schlöndorff,"['Matthias Wendlandt', ' Woody Harrelson']",1998,6.0,/nwPZzUywExiwOZ8zyKrqGyoguuX.jpg,5.996212176403723
1885,Gothic,en,Drama,Ken Russell,"['Pascal King', ' Graham Day', ' Cosey Fanni Tutti', ' Gabriel Byrne']",1986,5.0,/lsivD3aJXU3cfuotO1I1JIvCsKm.jpg,5.0534252528457335
1886,Felicia's Journey,en,Drama,Atom Egoyan,"['Sidney Cole', ' Sophie Baker', ' Bob Hoskins']",1999,7.0,/itqEwiINuYvaqvFKw5YWitnqAUc.jpg,6.938237953605574
1887,Fat Man and Little Boy,en,Biography,Roland Joffé,"['Garnett Brown', ' Paul Newman']",1989,6.0,/4ToeEXmebfDDQIjt3V3mMjx77Ib.jpg,5.996179809422272
1888,Extreme Prejudice,en,Action,Walter Hill,"['Maria Conchita Alonso', ' Nick Nolte']",1987,6.0,/fyELeSOxHnDAXAf6da6wU4iEShb.jpg,5.996192733538786
1889,Onegin,en,Drama,Martha Fiennes,"['Gwenllian Davies', ' Martha Fiennes', ' Gerhard Unger', ' Ralph Fiennes']",1999,6.0,/uvgFrqqto6EoUirqCUfvqkSpEPe.jpg,5.996194953001571
1890,Best Laid Plans,en,Crime,Mike Barker,"['Dirty Denny', ' Jeff Balis', ' Peter Christian White', ' Alessandro Nivola']",1999,6.0,/cuGI1gMEAaAdvtS8u031f2kY5GH.jpg,5.996199384173107
1891,Mo' Money,en,Action,Peter MacDonald,"['Mark Beltzman', ' Michael C. Claypool', ' Damon Wayans']",1992,5.0,/6gSsuEJfZx7p0iu3Ymiyx0vo1EF.jpg,5.055427432625056
1892,The Trigger Effect,en,Drama,David Koepp,"['Devoy White', ' Kyle MacLachlan']",1996,5.0,/xBlQrbbxfQlCdIRMvoUYauwcWlH.jpg,5.055579035782432
1893,A Low Down Dirty Shame,en,Action,Keenen Ivory Wayans,"['Devin DeVasquez', ' Andrea Evans', ' Robert Schimmel', ' Keenen Ivory Wayans']",1994,5.0,/2R1vC1krfvX4U7ObdOCtQak2mgY.jpg,5.05830390617446
1894,Man's Best Friend,en,Comedy,John Lafia,"['John Lafia', ' Arlen Stuart', ' Ally Sheedy']",1993,5.0,/lmIEYfJdfB1pHroGkxc8m4CrIj6.jpg,5.090856164831741
1895,Big Eden,en,Comedy,Thomas Bezucha,"['Corinne Bohrer', ' R. Scott Loughran', ' Thomas Bezucha']",2000,7.0,/wAZSjBguUpjWeyhKNy0RFmez8NO.jpg,6.897825457873484
1896,The Baby of Mâcon,en,Drama,Peter Greenaway,['Julia Ormond'],1993,6.0,/zVi0nVoVWiOcF4YwbFwGiju6ajK.jpg,5.993740719580835
1897,La ardilla roja,en,Comedy,Julio Medem,"['Mikel Laskurain', ' Teresa Calo', ' Amaia Lizarralde', ' Cristina Marcos']",1993,7.0,/fc2S2ZakzdShZgkyMrUbFtHSBbX.jpg,6.897982017217865
1898,Angels and Insects,en,Drama,Philip Haas,"['Douglas Henshall', ' Gareth Knapman', ' Mark Rylance']",1995,6.0,/1QyCF6IFoX5WJIYHOkmLa3vzU0r.jpg,5.993755092210959
1899,Pin,en,Horror,Sandor Stern,"['Steven Bednarski', ' David Hewlett']",1988,6.0,/7HcNDVQooAnsbd955GEyUIEX43P.jpg,5.993762253802461
1900,Under Suspicion,en,Crime,Simon Moore,"['Lyle Moraine', ' Gordon Salkilld', ' Michael Almaz', ' Liam Neeson']",1991,6.0,/4PUKN5yVdpEoygblgZRpesOShDP.jpg,5.993660472395973
1901,Paperhouse,en,Drama,Bernard Rose,"['Bernard Rose', ' Charlotte Burke', ' Elliott Spiers']",1988,6.0,/oBMWThoPjXHDK0L7AqrpTZxzJzj.jpg,5.995043151867326
1902,"Distant Voices, Still Lives",en,Drama,Terence Davies,"['Susan Bullock', ' Lorraine Michaels', ' Freda Dowie', ' Pete Postlethwaite']",1988,7.0,/wO82phZNBk8s1b1doS6EZDj6M1X.jpg,6.896495163601725
1903,Firelight,en,Drama,William Nicholson,"['William Nicholson', ' Annabel Giles', ' Sophie Marceau']",1997,7.0,/sFADjkWqFezpOmNEmBCXOxJvTSR.jpg,6.895561590567543
1904,The Luzhin Defence,en,Drama,Marleen Gorris,"['Marleen Gorris', ' Ferenc Lilienberg', ' Tamás Mink', ' John Turturro']",2000,6.0,/dxiCjd2ofh6AcqssynYtM0Emdc2.jpg,5.993566747860137
1905,Death Machine,en,Action,Stephen Norrington,"['Jim Beach', ' Ely Pouget', ' Richard Walker', ' Brad Dourif']",1994,5.0,/yg9zyB7CgbfUTXY0FQb2rUB0HYa.jpg,5.092127757124872
1906,Last Dance,en,Drama,Bruce Beresford,"['Trilby Beresford', ' Sharon Stone']",1996,5.0,/2yatMz23t6BpRcc7J47UhnFOPFI.jpg,5.092109600294536
1907,The Perfect Weapon,en,Action,Mark DiSalle,"['Yoshimi Imai', ' Jeff Speakman']",1991,5.0,/juqLfqdUVZrmHwOWPMCgA6cf0D9.jpg,5.092073308095839
1908,The Resurrected,en,Horror,Dan O'Bannon,['John Terry'],1991,6.0,/7bwjC2WSd6776gALFl4bupMomm3.jpg,5.993585713815738
1909,Poison,en,Drama,Todd Haynes,"['Al Quagliata', ' Jean Genet', ' James Cagnard']",1991,6.0,/1TlQu3bzXfX0RFQO48pNuZTtkC3.jpg,5.993738317708073
1910,Love and a .45,en,Crime,C.M. Talkington,"['C.M. Talkington', ' Gil Bellows', ' Andy Blackwood']",1994,6.0,/6ziFdFPGPa3iysyLgJbjrzLLpgw.jpg,5.993731101016995
1911,Maniac Cop 2,en,Action,William Lustig,"['Buddy Miles', ' Vincent Russo', ' Robert Davi']",1990,5.0,/wsgqF4PnIm64H6c34A070GcwM08.jpg,5.05561210279563
1912,The 6th Man,en,Comedy,Randall Miller,"['Jack Karuletwa', ' Jim Bremner', ' Vladimir Cuk', ' Marlon Wayans']",1997,5.0,/jJIoI6r8oYkgzllp85nXVW8cEDR.jpg,5.070952499149002
1913,How Stella Got Her Groove Back,en,Comedy,Kevin Rodney Sullivan,"['Phina Oruche', ' Terry McMillan', ' Lisa Hanna', ' Angela Bassett']",1998,5.0,/5pfHUueAIYMUICAOAGpmsJPIwLz.jpg,5.055651835186291
1914,Class Action,en,Drama,Michael Apted,"['Dan Hicks', ' Gene Hackman']",1991,6.0,/fTG4o0U97YcKghHayw8ONaRumce.jpg,5.99611060801984
1915,Desperate Hours,en,Action,Michael Cimino,"['Danny Gerard', ' Mickey Rourke']",1990,5.0,/kt3rsOSKOCDU47cNQdKxLB57oOD.jpg,5.055778029823903
1916,The Acid House,en,Comedy,Paul McGuigan,"['Nick McCabe', ' Paul McGuigan', ' Stephen McCole']",1998,6.0,/nhRVPO3AOYDwet4YaStYdk18o79.jpg,5.996098985404551
1917,The Broken Hearts Club: A Romantic Comedy,en,Comedy,Greg Berlanti,"['John Brandon', ' Andrew Keegan', ' Kym Mazelle', ' Timothy Olyphant']",2000,6.0,/jCZlHSsgQHwfeHn1Es4uXCJ7NOX.jpg,5.996090574017067
1918,Senior Trip,en,Adventure,Kelly Makin,"['Fiona Loewi', ' Paris Chong', ' Matt Frewer']",1995,5.0,/qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg,5.070802016648155
1919,The Adventures of Pinocchio,en,Adventure,Steve Barron,"['Jirí Kvasnicka', ' Corey Carrier', ' Vladimir Koval', ' Martin Landau']",1996,5.0,/fT5b16eeBcroK6OhsmxYPTv36gQ.jpg,5.070963272379969
1920,The Van,en,Comedy,Stephen Frears,['Colm Meaney'],1996,6.0,/ezSLtI2l3g7iB0YXzkceMytfrAN.jpg,5.993699635500864
1921,Riff-Raff,en,Comedy,Ken Loach,"['Tex Comer', ' Emer McCourt', ' Robert Carlyle']",1991,7.0,/r8TLVWaIiW0bVH5WbivplK8mgwa.jpg,6.897471436360823
1922,Mean Guns,en,Action,Albert Pyun,"['Michael Halsey', ' Moss Mossberg', ' Christopher Lambert']",1997,5.0,/3J6wTRELPplvLNVqEFTOa8sl3YF.jpg,5.090451734448321
1923,Posse,en,Western,Mario Van Peebles,"['Mark Buntzman', ' Bing Blenman', ' Frank Soto', ' Mario Van Peebles']",1993,5.0,/6AxMqePVewu7HvDrpbc0HVOVZ7s.jpg,5.090416736679139
1924,Sugar Hill,en,Crime,Leon Ichaso,['Wesley Snipes'],1993,5.0,/hmLCUThx5aexZg7UlB6VKkae1zB.jpg,5.090416736679139
1925,Raining Stones,en,Comedy,Ken Loach,['Bruce Jones'],1993,7.0,/eWUZT0vdQZLyeKpWtwheGY23TdW.jpg,6.896995573756425
1926,Mrs. Parker and the Vicious Circle,en,Biography,Alan Rudolph,['Jennifer Jason Leigh'],1994,6.0,/bLmyaiin2zavjmTsIOaUMT4KC2X.jpg,5.993688669869362
1927,Torch Song Trilogy,en,Comedy,Paul Bogart,"['John Beckman', ' Harvey Fierstein', ' Paul Bogart', ' Anne Bancroft']",1988,7.0,/w3pr62tazOFUKV3yNULn0dDtE3E.jpg,6.933437154698135
1928,Tough Guys,en,Comedy,Jeff Kanew,"['Steven Memel', ' Monty Ash', ' Matthew Faison', ' Burt Lancaster']",1986,6.0,/zAXFmIRTSPkQbyTVSZa1GUtCQD9.jpg,5.995946355967516
1929,Outrageous Fortune,en,Comedy,Arthur Hiller,"['J. Clell Miller', ' Shelley Long']",1987,6.0,/3f4aaMwUPI21Vs14pqIGeqc7a6l.jpg,5.9963276822206
1930,The Funeral,en,Crime,Abel Ferrara,['Christopher Walken'],1996,6.0,/lL7LUWGCcUxCcT1OPN05cipHbbR.jpg,5.9965768944718345
1931,Trick,en,Comedy,Jim Fall,"['Joey Dedio', ' Lorri Bagley', ' Tori Spelling', ' Christian Campbell']",1999,7.0,/66cKKKF7Esvh7kKErILr56lXl43.jpg,6.94362448263066
1932,The Butcher's Wife,en,Comedy,Terry Hughes,"['Steven Jae Johnson', ' Demi Moore']",1991,5.0,/8p7xXAqM9KS9VGMQj5ey6llIwRs.jpg,5.051055725572916
1933,Guilty by Suspicion,en,Drama,Irwin Winkler,"['Martin Arsenault', ' Robert De Niro']",1991,6.0,/fUpxydE70PNWr7Tu5WpefNnTv2i.jpg,5.9965530325194845
1934,The General,en,Biography,John Boorman,"['John Boorman', ' Maebh Gorby', ' Angeline Ball', ' Brendan Gleeson']",1998,7.0,/hAPqcsMhvn0gfQRAbm2UrmDzloj.jpg,6.943796993974303
1935,Young Einstein,en,Comedy,Yahoo Serious,"['Basil Clarke', ' Yahoo Serious']",1988,5.0,/5urimrfyzWmpcZErQ0jH4uLHdd.jpg,5.049222128688202
1936,Pirates,en,Action,Roman Polanski,"['Jerzy Celinski', ' Wladyslaw Baranski', ' Mark Lombardo', ' Walter Matthau']",1986,6.0,/6BFz6oCgaObPwcvJeHdalhDVX36.jpg,5.996574019724383
1937,How to Be a Player,en,Comedy,Lionel C. Martin,"['Solveig', ' Jermaine Hopkins', ' Bill Bellamy']",1997,5.0,/dkASDMHYtMrzggoEKps9GQQ0v0N.jpg,5.048800679951391
1938,Iron Will,en,Adventure,Charles Haid,"['Karl Randa', ' Jeff Arch', ' Mackenzie Astin']",1994,6.0,/oaMVUuWgUGG2Oy9zkkL6SNjrfOo.jpg,5.996542442196682
1939,The Reflecting Skin,en,Drama,Philip Ridley,"['Jeremy Cooper', ' Sheila Moore', ' Philip Ridley', ' Viggo Mortensen']",1990,6.0,/jw3c8vJY7oMd2iltFEfRy1KjN0L.jpg,5.996519952217367
1940,The Adventures of Huck Finn,en,Adventure,Stephen Sommers,"['Mark Allen Branson', ' Richard Anders', ' Elijah Wood']",1993,6.0,/o2Q6bPzAkWjScB1H3kuFpfjyhS.jpg,5.996519209886356
1941,Knight Moves,en,Crime,Carl Schenkel,"['Elizabeth Baldwin', ' Monica Marko', ' Christopher Lambert']",1992,6.0,/wo521ayNdKhGA42BWyC3AIvXW2d.jpg,5.996517724273845
1942,Punchline,en,Comedy,David Seltzer,"['Pam Matteson', ' Andrew Parker', ' Sam H. Ginsburg', ' Sally Field']",1988,5.0,/v6mpXkB1mXAMqJFGfiTKV5C2LmF.jpg,5.049884097757976
1943,Tales from the Hood,en,Crime,Rusty Cundieff,"['Lira Angel', ' April Barnett', ' Clarence Williams III']",1995,6.0,/3OrapxFNr12AhRxupQ8Z2jP1D13.jpg,5.996512141914554
1944,Wedlock,en,Action,Lewis Teague,"['Doug Gardner', ' Dean Abston', ' Rutger Hauer']",1991,5.0,/bNR4bZJcltZmrjeZ4383yEwTHQy.jpg,5.0501894450058495
1945,Taking Care of Business,en,Comedy,Arthur Hiller,"['Bert Blyleven', ' Jim Belushi']",1990,6.0,/dHhyFNvAGnc1vtXWXWnnEfG1dLO.jpg,5.996542442196682
1946,Another Day in Paradise,en,Crime,Larry Clark,"['Sam Moore', ' Mitchell Orr', ' James Woods']",1998,6.0,/hDv9bepgQGSWoyhRUgegSzPL7tL.jpg,5.9965354683539775
1947,The Krays,en,Biography,Peter Medak,"['Martin Kemp', ' Susan Fleetwood', ' Philip Bloomfield', ' Gary Kemp']",1990,6.0,/1FPqVdLNjz2lc25r76MoRLXXJcA.jpg,5.996480167374296
1948,The Meteor Man,en,Action,Robert Townsend,"['Marilyn Coleman', ' Howard Hewett', ' Shanice', ' Robert Townsend']",1993,5.0,/iXaknFVXb1jU1glW5trvBRA6zZQ.jpg,5.052050797627183
1949,Surf Ninjas,en,Action,Neal Israel,"['Robert Terry Lee', ' Young Jue', ' Yoni Gordon', ' Ernie Reyes Sr.']",1993,5.0,/m0gtqPVs22oDNvXYWMXONtqraTl.jpg,5.052442113094084
1950,Bed of Roses,en,Drama,Michael Goldenberg,['Christian Slater'],1996,6.0,/kTEpzjzyeYER1WuCm7Seul4Fatc.jpg,5.996374193077933
1951,Deliria,en,Horror,Michele Soavi,"['Michele Soavi', ' Mary Sellers']",1987,6.0,/kyyhoyu2cz0MqDIMQy9iZNBzhxM.jpg,5.996350269726513
1952,The Dead,en,Drama,John Huston,"['Tony Huston', ' Helena Carroll', ' Donal Donnelly', ' Anjelica Huston']",1987,7.0,/hHe3GmKqngNl2pQ0j7MtoC4Y9ts.jpg,6.940434367243847
1953,Shirley Valentine,en,Comedy,Lewis Gilbert,"['Pauline Collins', ' Sheila Aza', ' Patti Austin', ' Pauline Collins']",1989,7.0,/A4D7UKNpDrQ4I2JFTxd2nVHDBYO.jpg,6.940461000658894
1954,George Washington,en,Drama,David Gordon Green,"['Sam Froelich', ' David Gordon Green', ' Anna Dudley']",2000,7.0,/i9vynOXKFg335C4fVdbvohy9Te7.jpg,6.94066660486738
1955,A Murder of Crows,en,Action,Rowdy Herrington,"['Erik Thompson', ' Cuba Gooding Jr.']",1998,6.0,/wtzhcsIYJ0mVQUCcPTsEwnk7N86.jpg,5.996369352752751
1956,A Walk on the Moon,en,Drama,Tony Goldwyn,"['Star Jasper', ' Elijah Allman', ' Sam Gesser', ' Diane Lane']",1999,6.0,/prNgf4ZHzkAp8Rl8KsaKMHOfDOs.jpg,5.996531417992824
1957,Soul Man,en,Comedy,Steve Miner,"['Richard Palmer-James', ' Robert Burleigh', ' C. Thomas Howell']",1986,5.0,/gf8FmcNSKLXHxhsgSRnlRpPpnHj.jpg,5.051217984865148
1958,The Cowboy Way,en,Action,Gregg Champion,"['Travis Tritt', ' Christopher Durang', ' Woody Harrelson']",1994,5.0,/dNyAx7mCOz69QtNObLKC2gw9f1p.jpg,5.051167518271784
1959,Nuns on the Run,en,Comedy,Jonathan Lynn,"['Jonathan Lynn', ' Eric Idle']",1990,6.0,/7LIhW6yjQl54kjq1tDGwx11jNYl.jpg,5.996431676349713
1960,House Arrest,en,Comedy,Harry Winer,"['Jessica Frank', ' Kyle Howard', ' Duke Maltin', ' Jamie Lee Curtis']",1996,5.0,/mhvhcOqAlRnB5taKdhDznNay9zF.jpg,5.04949318139304
1961,In Love and War,en,Biography,Richard Attenborough,"['Lauren Booth', ' Ingrid Lacey', ' Avery Saltzman', ' Sandra Bullock']",1996,5.0,/eL8soncsWd57O4oHBiW9l3CP69Y.jpg,5.049799052945602
1962,Circle of Friends,en,Drama,Pat O'Connor,"['Pamela Cardillo', ' Minnie Driver', "" Chris O'Donnell""]",1995,6.0,/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg,5.996525509623599
1963,The January Man,en,Action,Pat O'Connor,"['Lázaro Pérez', ' Renata Scotto', ' William Christian', ' Kevin Kline']",1989,5.0,/vTjjzr9YAH4igugnZlMhj6gYeie.jpg,5.05024880248301
1964,Panic,en,Comedy,Henry Bromell,"['Bryan Bishop', ' William H. Macy']",2000,6.0,/kVNtex7dkzGd2fTbcUe3lF5k8vr.jpg,5.9964786482406645
1965,Lady in White,en,Fantasy,Frank LaLoggia,"['Jack Andreozzi', ' Emily Tracy', ' Angelo Bertolini', ' Lukas Haas']",1988,6.0,/6x5CSLEP2EmOGvhXAQUmuhYubWB.jpg,5.995958403949779
1966,Playing God,en,Crime,Andy Wilson,"['Jay Crimp', ' Angie Hart', ' David Duchovny']",1997,5.0,/mZLG1QdusU9IdtQTmLkdr5t3ilv.jpg,5.056390457516225
1967,Blue Sky,en,Drama,Tony Richardson,"['Jessica Lange', ' Charlie Hillard', ' Bronson Page', ' Jessica Lange']",1994,6.0,/wTj6LHt0Q1ReMqLuehawOjXh0ch.jpg,5.9960825965543725
1968,Shooting Fish,en,Comedy,Stefan Schwartz,"['Scott Charles', "" Peter O'Sullevan"", ' David McAlmont', ' Dan Futterman']",1997,6.0,/hcWyY9VBfSmpvM9Fbu6WTfkCU9P.jpg,5.996035966463558
1969,Madeline,en,Comedy,Daisy von Scherler Mayer,"['Hatty Jones', ' Kristian de la Osa', ' Clare Thomas', ' Frances McDormand']",1998,6.0,/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,5.9960369291918
1970,The House of Mirth,en,Drama,Terence Davies,"['Paul Venables', ' Terence Davies', ' Gillian Anderson']",2000,7.0,/9zjypr6tfy5GR4n58qKGtExJ7hG.jpg,6.935398922000543
1971,Dhadkan,en,Drama,Dharmesh Darshan,"['Mahima Chaudhry', ' Akshay Kumar']",2000,6.0,/ujYom8VizlBC0N6GzsjlGZq3T1B.jpg,5.996047488421276
1972,Fatal Instinct,en,Comedy,Carl Reiner,"['Harvey Levine', ' Michael MacLeod', ' Armand Assante']",1993,5.0,/sZDp3eHwujNR71aNU0rLDz7phJA.jpg,5.056479046754619
1973,The Tao of Steve,en,Comedy,Jenniphr Goodman,"['Donal Logue', ' Donal Logue']",2000,6.0,/d24d4YKOVs8pHtvqb8sQGDpDrdN.jpg,5.996004910257617
1974,Permanent Midnight,en,Biography,David Veloz,"['David Veloz', ' Ben Stiller']",1998,6.0,/vbI0JizS0SmWzRm9wQXqjcL3mVz.jpg,5.996023408297121
1975,Trial and Error,en,Comedy,Jonathan Lynn,"['Gerry Spence', ' Gregory Bernstein', ' Michael Richards']",1997,5.0,/e9QDfK4ChiUa8gekyg54cMqA3Uo.jpg,5.057331220791765
1976,Welcome to Sarajevo,en,Drama,Michael Winterbottom,"['Dijana Bolanca Paulic', ' Guy Chadwick', ' Stephen Dillane']",1997,6.0,/9kJOjSLekn2B4hwHiGMOPEhxyrU.jpg,5.995996087829036
1977,Surviving Picasso,en,Biography,James Ivory,"['Michael Albanese', ' Anthony Hopkins']",1996,6.0,/sarfAhGM1DH52BMPj4NosF7VnE0.jpg,5.995992646352465
1978,Gun Shy,en,Comedy,Eric Blakeney,"['Frankie Ray', ' Tracy Zahoryin', ' Liam Neeson']",2000,5.0,/nB4JPNv45MZWqeBCggPYzh8etty.jpg,5.057387538297455
1979,Haunted Honeymoon,en,Comedy,Gene Wilder,"['Eve Ferret', ' Julann Griffin', ' Gene Wilder']",1986,5.0,/jRhLxC1rorRqWDb7xoNgxHhmAtO.jpg,5.057564245830087
1980,Larger Than Life,en,Comedy,Howard Franklin,"['Tai', ' Lynda Farrell', ' Roy Blount Jr.', ' Bill Murray']",1996,5.0,/hrnStoGvCyJT4vvIWinTlt8fNVG.jpg,5.057806321817498
1981,Homicide,en,Crime,David Mamet,"['Roberta Custer', ' Adolph Mall', ' Emily Weisberg', ' Joe Mantegna']",1991,6.0,/tr6ERlXWAQumU9kRTCbEEGPJurc.jpg,5.996030663086168
1982,Deceived,en,Crime,Damian Harris,"['Philip Mayor', ' Laura Hawn', ' Goldie Hawn']",1991,6.0,/sCoYxmhkpzwx6ejuZ6j4SGC1MGa.jpg,5.996021469205714
1983,The Associate,en,Comedy,Donald Petrie,"['Johnny Miller', ' Kenny Kerr', ' Whoopi Goldberg']",1996,6.0,/y9h0SD2w9JqZlqanbUnyVfYSXRW.jpg,5.996470651226828
1984,Irma Vep,en,Comedy,Olivier Assayas,"['Nathalie Boutefeu', ' Dominique Faysse', ' Nicolas Giraudi', ' Maggie Cheung']",1996,7.0,/uFGubvhFdNS4cJdFHsCGuTpM9ZP.jpg,6.942035489378004
1985,La Belle Noiseuse,en,Drama,Jacques Rivette,"['Bernard Dufour', ' David Bursztein', ' Michel Piccoli']",1991,7.0,/dru4Itv62O2cpCr2zpvMPkKCnh5.jpg,6.942349184099413
1986,Intersection,en,Drama,Mark Rydell,"['Lolita Davidovich', ' Richard Gere']",1994,5.0,/hbvvJp607bcPV6SKKEouVN3UrVX.jpg,5.050596959174459
1987,Here On Earth,en,Drama,Mark Piznarski,"['Zach Fehst', ' Tac Fitzgerald', ' Garth Schumacher', ' Chris Klein']",2000,5.0,/nE6cuxVJlOjq4Zxnu8FnGuBQIFO.jpg,5.0506133974328
1988,Blink,en,Crime,Michael Apted,"['Glendon Gabbard', ' Lia D. Mortensen', ' Madeleine Stowe']",1993,6.0,/mmy2q3CoDlmVl3SmnlIdoGIo5MT.jpg,5.996459163707765
1989,Home Fries,en,Comedy,Dean Parisot,"['Allison Wittliff', ' Bela Fleck', ' Drew Barrymore']",1998,5.0,/canLYYy0QvAFQLSwvIB75zcuLVk.jpg,5.05079492575747
1990,Who's the Man?,en,Comedy,Ted Demme,"['Buju Banton', "" Qu'ran Goodman"", ' Hugh Hurd', ' Ed Lover']",1993,5.0,/hvQDHvvknDI4e4D1E2bP6JZUY6X.jpg,5.0508446596926095
1991,The House of Yes,en,Comedy,Mark Waters,"['Tori Spelling', ' Parker Posey']",1997,6.0,/uBu2KizwNg1NAduWOILTDL3UqoY.jpg,5.996300205406923
1992,Wild America,en,Action,William Dear,"['Devon Dear', ' Jonathan Taylor Thomas']",1997,6.0,/fUjf9kC0ji7hQDb0rwLjhDezaLK.jpg,5.996018071241395
1993,Albino Alligator,en,Crime,Kevin Spacey,['Matt Dillon'],1996,6.0,/jyDSlbq3FO5JIw8RuaQJl5bwMvI.jpg,5.996293903235802
1994,Lawn Dogs,en,Drama,John Duigan,"['Miles Meehan', ' Ron Daniels', ' Sam Rockwell']",1997,7.0,/a1a8TnLmUJANysuZG8xBSw4DIBR.jpg,6.939314584925883
1995,The Best of Times,en,Comedy,Roger Spottiswoode,"['Vister Hayes', ' Norm Schachter', ' Robin Williams']",1986,6.0,/nGLhl8LhNw838RWAfA9KCPhL8yg.jpg,5.996030663086168
1996,School Daze,en,Comedy,Spike Lee,"['Jasmine Guy', ' Gregg Burge', ' Joe Chambers', ' Laurence Fishburne']",1988,6.0,/850d9u0a2NlY0eKoS1Ny6Cm6jaQ.jpg,5.996007842433574
1997,Six-String Samurai,en,Action,Lance Mungia,"['Stephane Gauger', ' Jeffrey Falcon', ' Kristian Bernier']",1998,6.0,/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg,5.99601466746788
1998,Diggstown,en,Drama,Michael Ritchie,"['David Fresco', ' Alex Garcia', ' James Woods']",1992,6.0,/e9yBRnykLUpjCsb7Wn1rRy2SphZ.jpg,5.996018071241395
1999,Crossing Delancey,en,Comedy,Joan Micklin Silver,"[""Brad O'Hare"", ' Reizl Bozyk', ' Hugh Nissenson', ' Amy Irving']",1988,6.0,/sR6y0YGMBYECuuQ27nIEqNLsf6o.jpg,5.99359578333879
2000,She's Out of Control,en,Comedy,Stan Dragoti,"['Stan Dragoti', ' Mitch Braiman', ' Tony Danza']",1989,5.0,/wGB8KWwGN7RLCkKpvFe9UMSpVdk.jpg,5.091550266776586
2001,"Martha – Meet Frank, Daniel and Laurence",en,Comedy,Nick Hamm,"['Jan Pearson', ' Roni Size', ' Joseph Fiennes']",1998,6.0,/4j4Vr6iwFp5Myba8Zz8uHy2tGjw.jpg,5.993653075047544
2002,Groove,en,Drama,Greg Harrison,"['Greg Harrison', ' Denny Kirkwood', ' Vincent Riverside']",2000,6.0,/vtOkzpBtutlhGsfqR1WitDGkG8R.jpg,5.993370731646247
2003,Head On,en,Drama,Ana Kokkinos,"['Jaems Grant', ' Alex Dimitriades']",1998,6.0,/gZK8dQVXdpdHIxPYWd0HNk4I75V.jpg,5.993478039946937
2004,The Five Heartbeats,en,Drama,Robert Townsend,"['Jesse Johnson', ' Dasal Banks', ' Troy Byer', ' Robert Townsend']",1991,7.0,/tk702XzIFkPE0MGeHHxVmCSn3y5.jpg,6.893727875477748
2005,The Golden Bowl,en,Drama,James Ivory,"['Susan Gutfreund', ' Antonia Franceschi', ' Uma Thurman']",2000,5.0,/uDWTRCTvA1gyBi1QSNU2giIndch.jpg,5.093174663455836
2006,Fong Sai Yuk juk jaap,en,Action,Corey Yuen,"['Michelle Reis', ' Jennifer Paz', ' Jet Li']",1993,6.0,/yzXdIOjjZ5dk8bPMQ8BdghPxoiN.jpg,5.993504003163709
2007,Stepfather II: Make Room For Daddy,en,Horror,Jeff Burr,"[""Terry O'Quinn""]",1989,5.0,/kE8bhkaIRUuMmYbcEC4SNTW1sUH.jpg,5.094550700363033
2008,Splitting Heirs,en,Comedy,Robert Young,"['Robert Young', ' Eric Idle']",1993,5.0,/bOxCNid7ZLB9SoUkIGhWKfDqrZy.jpg,5.094934818585106
2009,Leave it to Beaver,en,Comedy,Andy Cadiff,"['Cameron Finley', ' Adam Zolotin', ' Christopher McDonald']",1997,5.0,/5kIB8EOMVZ8R5buObgD6p7hkwCx.jpg,5.0949927056696085
2010,A Map of the World,en,Drama,Scott Elliott,"['Sarah Rosen Fruitman', ' Sigourney Weaver']",1999,6.0,/4BptsbrpUp7tlLzahxr7LmfKPmB.jpg,5.99346759645606
2011,The Long Walk Home,en,Drama,Richard Pearce,"['Dorothy Love Coates', ' Jim Haffey', ' Richard Habersham', ' Sissy Spacek']",1990,7.0,/qdV0BSmAnyH8Uc4EcAmiTcy89RM.jpg,6.891652585820682
2012,Jason's Lyric,en,Crime,Doug McHenry,"['Bobby Smith Jr.', ' Clarence Avant', ' Lisa Nicole Carson', ' Allen Payne']",1994,6.0,/3dYMkjzABC2KRvyHvBjhEg4gaBj.jpg,5.9933436899642
2013,The New Adventures of Pippi Longstocking,en,Adventure,Ken Annakin,"['Dianne Hull', ' Cory Crow', ' Tami Erin']",1988,5.0,/gpeTAzSW4RsxSKa4Zo2xvf9lQ9Q.jpg,5.095438862955784
2014,Wide Awake,en,Comedy,M. Night Shyamalan,"['Timothy Reifsnyder', ' Heather Casler', ' Joseph Cross']",1998,5.0,/ecRCn36v7NFSk2hM0Z8vpBU7WMe.jpg,5.095673308473792
2015,Sunset,en,Crime,Blake Edwards,['Bruce Willis'],1988,5.0,/hQZtPZwcVMBNoT8hrNpOFNIPQv0.jpg,5.095771334404605
2016,Why Do Fools Fall In Love,en,Biography,Gregory Nava,"['Cerita Monet Bickelmann', ' Jimmy Merchant', ' Alexis Cruz', ' Halle Berry']",1998,6.0,/nZ7UYOQ50C38wdWqOcNxCxZ6GB1.jpg,5.993309576034127
